paper_id,dblp_key,congress,level,area,year,window,country_code,source,method,confidence,matched_by,source_work_id,doi,matched_title,n_authors_with_profiles
P0496481,conf/aistats/MagnussonTBZCV25,AISTATS,A,IA / ML,2025,2021-2025,FI,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,"posteriordb: Testing, Benchmarking and Developing Bayesian Inference Algorithms",6
P0496481,conf/aistats/MagnussonTBZCV25,AISTATS,A,IA / ML,2025,2021-2025,SE,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,"posteriordb: Testing, Benchmarking and Developing Bayesian Inference Algorithms",6
P0496422,conf/aistats/KoneKR25,AISTATS,A,IA / ML,2025,2021-2025,FR,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Bandit Pareto Set Identification in a Multi-Output Linear Model,3
P0496565,conf/aistats/RajiL25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Evaluating Prediction-based Interventions with Human Decision Makers In Mind,2
P0496594,conf/aistats/SamudrePNT25,AISTATS,A,IA / ML,2025,2021-2025,CL,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Symmetry-Based Structured Matrices for Efficient Approximately Equivariant Networks,4
P0496594,conf/aistats/SamudrePNT25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Symmetry-Based Structured Matrices for Efficient Approximately Equivariant Networks,4
P0496256,conf/aistats/ChenKCT25,AISTATS,A,IA / ML,2025,2021-2025,IN,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Optimal Multi-Objective Best Arm Identification with Fixed Confidence,4
P0496256,conf/aistats/ChenKCT25,AISTATS,A,IA / ML,2025,2021-2025,SG,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Optimal Multi-Objective Best Arm Identification with Fixed Confidence,4
P0496210,conf/aistats/BeylerB25,AISTATS,A,IA / ML,2025,2021-2025,FR,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Variational Inference on the Boolean Hypercube with the Quantum Entropy,2
P0496348,conf/aistats/HanJSEX25,AISTATS,A,IA / ML,2025,2021-2025,CN,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,$f$-PO: Generalizing Preference Optimization with $f$-divergence Minimization,5
P0496348,conf/aistats/HanJSEX25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,$f$-PO: Generalizing Preference Optimization with $f$-divergence Minimization,5
P0496712,conf/aistats/YouCNZL25,AISTATS,A,IA / ML,2025,2021-2025,DK,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Distributional Counterfactual Explanations With Optimal Transport,5
P0496712,conf/aistats/YouCNZL25,AISTATS,A,IA / ML,2025,2021-2025,FI,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Distributional Counterfactual Explanations With Optimal Transport,5
P0496712,conf/aistats/YouCNZL25,AISTATS,A,IA / ML,2025,2021-2025,SE,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Distributional Counterfactual Explanations With Optimal Transport,5
P0496188,conf/aistats/AubertKLMR25,AISTATS,A,IA / ML,2025,2021-2025,FR,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Model selection for behavioral learning data and applications to contextual bandits,5
P0496528,conf/aistats/NikaNMKSR25,AISTATS,A,IA / ML,2025,2021-2025,DE,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Policy Teaching via Data Poisoning in Learning from Human Preferences,6
P0496528,conf/aistats/NikaNMKSR25,AISTATS,A,IA / ML,2025,2021-2025,GB,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Policy Teaching via Data Poisoning in Learning from Human Preferences,6
P0496605,conf/aistats/ShaZ25,AISTATS,A,IA / ML,2025,2021-2025,HK,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Online Student-$t$ Processes with an Overall-local Scale Structure for Modelling Non-stationary Data,2
P0496711,conf/aistats/YehudaiCDDKS25,AISTATS,A,IA / ML,2025,2021-2025,IL,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Locally Optimal Descent for Dynamic Stepsize Scheduling,6
P0496667,conf/aistats/WangJGGWHQ25,AISTATS,A,IA / ML,2025,2021-2025,CN,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Prior-Fitted Networks Scale to Larger Datasets When Treated as Weak Learners,7
P0496721,conf/aistats/ZengXLPWT25,AISTATS,A,IA / ML,2025,2021-2025,CN,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,On the Power of Adaptive Weighted Aggregation in Heterogeneous Federated Learning and Beyond,6
P0496721,conf/aistats/ZengXLPWT25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,On the Power of Adaptive Weighted Aggregation in Heterogeneous Federated Learning and Beyond,6
P0496342,conf/aistats/GrigorescuLS25,AISTATS,A,IA / ML,2025,2021-2025,CN,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Learning-Augmented Algorithms for Online Concave Packing and Convex Covering Problems,3
P0496325,conf/aistats/Gao25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Trustworthy assessment of heterogeneous treatment effect estimator via analysis of relative error,1
P0496561,conf/aistats/QuSPYW25,AISTATS,A,IA / ML,2025,2021-2025,CN,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Hybrid Transfer Reinforcement Learning: Provable Sample Efficiency from Shifted-Dynamics Data,5
P0496561,conf/aistats/QuSPYW25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Hybrid Transfer Reinforcement Learning: Provable Sample Efficiency from Shifted-Dynamics Data,5
P0496516,conf/aistats/NakaharaSIKM25,AISTATS,A,IA / ML,2025,2021-2025,JP,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Bayesian Decision Theory on Decision Trees: Uncertainty Evaluation and Interpretability,5
P0496741,conf/aistats/ZhengLW25,AISTATS,A,IA / ML,2025,2021-2025,AF,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,HAR-former: Hybrid Transformer with an Adaptive Time-Frequency Representation Matrix for Long-Term Series Forecasting,3
P0496741,conf/aistats/ZhengLW25,AISTATS,A,IA / ML,2025,2021-2025,CN,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,HAR-former: Hybrid Transformer with an Adaptive Time-Frequency Representation Matrix for Long-Term Series Forecasting,3
P0496441,conf/aistats/LeeGNLBL25,AISTATS,A,IA / ML,2025,2021-2025,HK,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Q-function Decomposition with Intervention Semantics for Factored Action Spaces,6
P0496441,conf/aistats/LeeGNLBL25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Q-function Decomposition with Intervention Semantics for Factored Action Spaces,6
P0496624,conf/aistats/SunLMZHWARK25,AISTATS,A,IA / ML,2025,2021-2025,CA,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Geometry-Aware Generative Autoencoders for Warped Riemannian Metric Learning and Generative Modeling on Data Manifolds,9
P0496624,conf/aistats/SunLMZHWARK25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Geometry-Aware Generative Autoencoders for Warped Riemannian Metric Learning and Generative Modeling on Data Manifolds,9
P0496421,conf/aistats/KoneJK25,AISTATS,A,IA / ML,2025,2021-2025,CH,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Pareto Set Identification With Posterior Sampling,3
P0496421,conf/aistats/KoneJK25,AISTATS,A,IA / ML,2025,2021-2025,FR,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Pareto Set Identification With Posterior Sampling,3
P0496173,conf/aistats/AkbarzadehAD25,AISTATS,A,IA / ML,2025,2021-2025,CA,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Planning and Learning in Risk-Aware Restless Multi-Arm Bandits,3
P0496672,conf/aistats/WangVMR25,AISTATS,A,IA / ML,2025,2021-2025,GB,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Optimizing Neural Network Training and Quantization with Rooted Logistic Objectives,4
P0496672,conf/aistats/WangVMR25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Optimizing Neural Network Training and Quantization with Rooted Logistic Objectives,4
P0496223,conf/aistats/BracaleMSB25,AISTATS,A,IA / ML,2025,2021-2025,CA,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Learning the Distribution Map in Reverse Causal Performative Prediction,4
P0496223,conf/aistats/BracaleMSB25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Learning the Distribution Map in Reverse Causal Performative Prediction,4
P0496627,conf/aistats/SunZDDZ25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Type Information-Assisted Self-Supervised Knowledge Graph Denoising,5
P0496502,conf/aistats/MeelKP25,AISTATS,A,IA / ML,2025,2021-2025,IN,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Distance Estimation for High-Dimensional Discrete Distributions,3
P0496502,conf/aistats/MeelKP25,AISTATS,A,IA / ML,2025,2021-2025,SG,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Distance Estimation for High-Dimensional Discrete Distributions,3
P0496502,conf/aistats/MeelKP25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Distance Estimation for High-Dimensional Discrete Distributions,3
P0496266,conf/aistats/ChuaGHKKLMSZ25,AISTATS,A,IA / ML,2025,2021-2025,TH,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Balls-and-Bins Sampling for DP-SGD,9
P0496266,conf/aistats/ChuaGHKKLMSZ25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Balls-and-Bins Sampling for DP-SGD,9
P0496275,conf/aistats/CuiRHLTX25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Superiority of Multi-Head Attention: A Theoretical Study in Shallow Transformers in In-Context Linear Regression,6
P0496391,conf/aistats/JiangTDT25,AISTATS,A,IA / ML,2025,2021-2025,CN,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Heterogeneous Graph Structure Learning through the Lens of Data-generating Processes,4
P0496391,conf/aistats/JiangTDT25,AISTATS,A,IA / ML,2025,2021-2025,GB,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Heterogeneous Graph Structure Learning through the Lens of Data-generating Processes,4
P0496222,conf/aistats/BracaleMPSBS25,AISTATS,A,IA / ML,2025,2021-2025,CA,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Microfoundation inference for strategic prediction,6
P0496222,conf/aistats/BracaleMPSBS25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Microfoundation inference for strategic prediction,6
P0496459,conf/aistats/LiuA25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Perfect Recovery for Random Geometric Graph Matching with Shallow Graph Neural Networks,2
P0496265,conf/aistats/ChowdhuryDBKMAC25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Fundamental Limits of Perfect Concept Erasure,7
P0496230,conf/aistats/BusaFeketeS25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Near-optimal algorithms for private estimation and sequential testing of collision probability,2
P0496237,conf/aistats/CarreauNC25,AISTATS,A,IA / ML,2025,2021-2025,ES,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Poisoning Bayesian Inference via Data Deletion and Replication,1
P0496403,conf/aistats/KayalVTB25,AISTATS,A,IA / ML,2025,2021-2025,GB,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Near-Optimal Sample Complexity in Reward-Free Kernel-based Reinforcement Learning,4
P0496585,conf/aistats/RychenerKH25,AISTATS,A,IA / ML,2025,2021-2025,CH,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Global Group Fairness in Federated Learning via Function Tracking,3
P0496585,conf/aistats/RychenerKH25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Global Group Fairness in Federated Learning via Function Tracking,3
P0496302,conf/aistats/EichAK25,AISTATS,A,IA / ML,2025,2021-2025,DE,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Entropic Matching for Expectation Propagation of Markov Jump Processes,3
P0496478,conf/aistats/LytrasM25,AISTATS,A,IA / ML,2025,2021-2025,FR,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Tamed Langevin sampling under weaker conditions,2
P0496478,conf/aistats/LytrasM25,AISTATS,A,IA / ML,2025,2021-2025,GR,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Tamed Langevin sampling under weaker conditions,2
P0496297,conf/aistats/DuarteVK25,AISTATS,A,IA / ML,2025,2021-2025,FR,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Collaborative non-parametric two-sample testing,3
P0496264,conf/aistats/ChouMVCM25,AISTATS,A,IA / ML,2025,2021-2025,BR,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Get rid of your constraints and reparametrize: A study in NNLS and implicit bias,5
P0496264,conf/aistats/ChouMVCM25,AISTATS,A,IA / ML,2025,2021-2025,DE,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Get rid of your constraints and reparametrize: A study in NNLS and implicit bias,5
P0496264,conf/aistats/ChouMVCM25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Get rid of your constraints and reparametrize: A study in NNLS and implicit bias,5
P0496229,conf/aistats/BurtSB25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Consistent Validation for Predictive Methods in Spatial Settings,3
P0496737,conf/aistats/ZhaoDL25,AISTATS,A,IA / ML,2025,2021-2025,CH,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Cubic regularized subspace Newton for non-convex optimization,3
P0496206,conf/aistats/BenomarP25,AISTATS,A,IA / ML,2025,2021-2025,LU,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,On Tradeoffs in Learning-Augmented Algorithms,2
P0496336,conf/aistats/GhoshM25,AISTATS,A,IA / ML,2025,2021-2025,SG,openreview_expanded,expanded_venue_profile_title_match,0.9,title_fuzzy,aistats.org/AISTATS/2025/Conference,,Ordered $\mathcal{V}$-information Growth: A Fresh Perspective on Shared Information,2
P0496646,conf/aistats/TokmakKSB25,AISTATS,A,IA / ML,2025,2021-2025,FI,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Safe exploration in reproducing kernel Hilbert spaces,4
P0496646,conf/aistats/TokmakKSB25,AISTATS,A,IA / ML,2025,2021-2025,SE,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Safe exploration in reproducing kernel Hilbert spaces,4
P0496197,conf/aistats/BakerSS25,AISTATS,A,IA / ML,2025,2021-2025,DK,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Score matching for bridges without learning time-reversals,3
P0496197,conf/aistats/BakerSS25,AISTATS,A,IA / ML,2025,2021-2025,SE,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Score matching for bridges without learning time-reversals,3
P0496551,conf/aistats/PerezVGS25,AISTATS,A,IA / ML,2025,2021-2025,FR,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Learning signals defined on graphs with optimal transport and Gaussian process regression,4
P0496604,conf/aistats/SerreKV25,AISTATS,A,IA / ML,2025,2021-2025,FR,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Stein Boltzmann Sampling: A Variational Approach for Global Optimization,3
P0496532,conf/aistats/OhHP25,AISTATS,A,IA / ML,2025,2021-2025,KR,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Optimal estimation of linear non-Gaussian structure equation models,3
P0496255,conf/aistats/ChenEVL25,AISTATS,A,IA / ML,2025,2021-2025,DE,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,To Give or Not to Give? The Impacts of Strategically Withheld Recourse,4
P0496255,conf/aistats/ChenEVL25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,To Give or Not to Give? The Impacts of Strategically Withheld Recourse,4
P0496705,conf/aistats/YangJL25,AISTATS,A,IA / ML,2025,2021-2025,CN,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,The Polynomial Iteration Complexity for Variance Exploding Diffusion Models: Elucidating SDE and ODE Samplers,3
P0496327,conf/aistats/GaoGQ25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Bridging Multiple Worlds: Multi-marginal Optimal Transport for Causal Partial-identification Problem,3
P0496682,conf/aistats/WidmerHH25,AISTATS,A,IA / ML,2025,2021-2025,CH,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Steering No-Regret Agents in MFGs under Model Uncertainty,3
P0496243,conf/aistats/ChangLHRKA25,AISTATS,A,IA / ML,2025,2021-2025,FI,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,"Amortized Probabilistic Conditioning for Optimization, Simulation and Inference",6
P0496716,conf/aistats/YukselF25,AISTATS,A,IA / ML,2025,2021-2025,CH,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,On the Sample Complexity of Next-Token Prediction,2
P0496442,conf/aistats/LeeIK25,AISTATS,A,IA / ML,2025,2021-2025,KR,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,A Generalized Theory of Mixup for Structure-Preserving Synthetic Data,3
P0496442,conf/aistats/LeeIK25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,A Generalized Theory of Mixup for Structure-Preserving Synthetic Data,3
P0496544,conf/aistats/ParkPMJ25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,FedBaF: Federated Learning Aggregation Biased by a Foundation Model,4
P0496412,conf/aistats/KimIZ25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Learning the Pareto Front Using Bootstrapped Observation Samples,3
P0496329,conf/aistats/GaoLKM25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Harnessing Causality in Reinforcement Learning with Bagged Decision Times,4
P0496610,conf/aistats/ShenKPO25,AISTATS,A,IA / ML,2025,2021-2025,GB,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Prediction-Centric Uncertainty Quantification via MMD,4
P0496663,conf/aistats/WangCKO25,AISTATS,A,IA / ML,2025,2021-2025,GB,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Reinforcement Learning for Adaptive MCMC,4
P0496626,conf/aistats/SunR25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Reliable and Scalable Variable Importance Estimation via Warm-start and Early Stopping,2
P0496718,conf/aistats/ZamanlooyDA25,AISTATS,A,IA / ML,2025,2021-2025,CA,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Locally Private Sampling with Public Data,3
P0496465,conf/aistats/LiuWCL25,AISTATS,A,IA / ML,2025,2021-2025,CN,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Data Reconstruction Attacks and Defenses: A Systematic Evaluation,4
P0496465,conf/aistats/LiuWCL25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Data Reconstruction Attacks and Defenses: A Systematic Evaluation,4
P0496607,conf/aistats/ShahverdiMK25,AISTATS,A,IA / ML,2025,2021-2025,SE,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,On the Geometry and Optimization of Polynomial Convolutional Networks,3
P0496668,conf/aistats/WangL25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Empirical Error Estimates for Graph Sparsification,2
P0496463,conf/aistats/LiuL25,AISTATS,A,IA / ML,2025,2021-2025,CN,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Selecting the Number of Communities for Weighted Degree-Corrected Stochastic Block Models,2
P0496463,conf/aistats/LiuL25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Selecting the Number of Communities for Weighted Degree-Corrected Stochastic Block Models,2
P0496726,conf/aistats/ZhangDFHDHGHZ25,AISTATS,A,IA / ML,2025,2021-2025,CN,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Learning Identifiable Structures Helps Avoid Bias in DNN-based Supervised Causal Learning,9
P0496726,conf/aistats/ZhangDFHDHGHZ25,AISTATS,A,IA / ML,2025,2021-2025,GB,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Learning Identifiable Structures Helps Avoid Bias in DNN-based Supervised Causal Learning,9
P0496726,conf/aistats/ZhangDFHDHGHZ25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Learning Identifiable Structures Helps Avoid Bias in DNN-based Supervised Causal Learning,9
P0496322,conf/aistats/Futami25,AISTATS,A,IA / ML,2025,2021-2025,JP,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Epistemic Uncertainty and Excess Risk in Variational Inference,1
P0496744,conf/aistats/ZhongPL25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Bridging Domains with Approximately Shared Features,3
P0496570,conf/aistats/RenZDL25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Scalable spectral representations for multiagent reinforcement learning in network MDPs,4
P0496678,conf/aistats/WenWZL25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Elastic Representation: Mitigating Spurious Correlations for Group Robustness,4
P0496232,conf/aistats/CampiSPM25,AISTATS,A,IA / ML,2025,2021-2025,GB,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Signature Isolation Forest,4
P0496232,conf/aistats/CampiSPM25,AISTATS,A,IA / ML,2025,2021-2025,JP,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Signature Isolation Forest,4
P0496232,conf/aistats/CampiSPM25,AISTATS,A,IA / ML,2025,2021-2025,US,openreview_expanded,expanded_venue_profile_title_match,1.0,title_exact,aistats.org/AISTATS/2025/Conference,,Signature Isolation Forest,4
