paper_id,dblp_key,congress,level,area,year,window,doi,status
P0345277,conf/date/PeeckSE21,DATE,A,Sistemas,2021,2021-2025,10.23919/DATE51398.2021.9474109,found_no_affiliation_country
P0345286,conf/date/QianFWLI0ZLSZY21,DATE,A,Sistemas,2021,2021-2025,10.23919/DATE51398.2021.9474234,found_no_affiliation_country
P0345287,conf/date/QuLLSW21,DATE,A,Sistemas,2021,2021-2025,10.23919/DATE51398.2021.9474007,found_no_affiliation_country
P0345290,conf/date/RaiLGBCHCT021,DATE,A,Sistemas,2021,2021-2025,10.23919/DATE51398.2021.9473976,found_no_affiliation_country
P0345295,conf/date/RathiALK021,DATE,A,Sistemas,2021,2021-2025,10.23919/DATE51398.2021.9473964,found_no_affiliation_country
P0345302,conf/date/RezaeiZ21,DATE,A,Sistemas,2021,2021-2025,10.23919/DATE51398.2021.9474002,found_no_affiliation_country
P0345332,conf/date/SunSS0C21,DATE,A,Sistemas,2021,2021-2025,10.23919/DATE51398.2021.9473984,found_no_affiliation_country
P0345333,conf/date/SundaramSKCKJKI21,DATE,A,Sistemas,2021,2021-2025,10.23919/DATE51398.2021.9474162,found_no_affiliation_country
P0345335,conf/date/TanWL21,DATE,A,Sistemas,2021,2021-2025,10.23919/DATE51398.2021.9474151,found_no_affiliation_country
P0345348,conf/date/WeissEWS21,DATE,A,Sistemas,2021,2021-2025,10.23919/DATE51398.2021.9473950,found_no_affiliation_country
P0345351,conf/date/WijerathneLPMT21,DATE,A,Sistemas,2021,2021-2025,10.23919/DATE51398.2021.9473916,found_no_affiliation_country
P0345364,conf/date/YamaguchiIYI21,DATE,A,Sistemas,2021,2021-2025,10.23919/DATE51398.2021.9473997,found_no_affiliation_country
P0345375,conf/date/YuHLC21,DATE,A,Sistemas,2021,2021-2025,10.23919/DATE51398.2021.9474191,found_no_affiliation_country
P0345380,conf/date/ZandigoharES21,DATE,A,Sistemas,2021,2021-2025,10.23919/DATE51398.2021.9474052,found_no_affiliation_country
P0345392,conf/date/ZouAF21,DATE,A,Sistemas,2021,2021-2025,10.23919/DATE51398.2021.9474165,found_no_affiliation_country
P0345573,conf/wdag/CogoB21,DISC,A,Sistemas,2021,2021-2025,10.4230/LIPIcs.DISC.2021.53,not_found
P0345592,conf/wdag/Malkhi21,DISC,A,Sistemas,2021,2021-2025,10.4230/LIPIcs.DISC.2021.2,not_found
P0345612,conf/dsn/0002HSVK21,DSN,A,Sistemas,2021,2021-2025,10.1109/DSN48987.2021.00041,found_no_affiliation_country
P0345623,conf/dsn/Chiueh21,DSN,A,Sistemas,2021,2021-2025,10.1109/DSN48987.2021.00016,found_no_affiliation_country
P0345629,conf/dsn/GuerraouiGPRR21,DSN,A,Sistemas,2021,2021-2025,10.1109/DSN48987.2021.00021,found_no_affiliation_country
P0345634,conf/dsn/KwonWSL21,DSN,A,Sistemas,2021,2021-2025,10.1109/DSN48987.2021.00032,found_no_affiliation_country
P0345666,conf/eacl/AlmeidaM21,EACL,A,IA / ML,2021,2021-2025,10.18653/v1/2021.eacl-main.293,found_no_affiliation_country
P0345669,conf/eacl/AnkeCW21,EACL,A,IA / ML,2021,2021-2025,10.18653/v1/2021.eacl-main.120,found_no_affiliation_country
P0345672,conf/eacl/AroraTP21,EACL,A,IA / ML,2021,2021-2025,10.18653/v1/2021.eacl-main.84,found_no_affiliation_country
P0345673,conf/eacl/ArthaudBB21,EACL,A,IA / ML,2021,2021-2025,10.18653/v1/2021.eacl-main.90,found_no_affiliation_country
P0345701,conf/eacl/ChangLKK21,EACL,A,IA / ML,2021,2021-2025,10.18653/v1/2021.eacl-main.315,found_no_affiliation_country
P0345714,conf/eacl/CorlettP21,EACL,A,IA / ML,2021,2021-2025,10.18653/v1/2021.eacl-main.294,found_no_affiliation_country
P0345741,conf/eacl/ForsterMC21,EACL,A,IA / ML,2021,2021-2025,10.18653/v1/2021.eacl-main.118,found_no_affiliation_country
P0345752,conf/eacl/GrailPG21,EACL,A,IA / ML,2021,2021-2025,10.18653/v1/2021.eacl-main.154,found_no_affiliation_country
P0345760,conf/eacl/HaimT21,EACL,A,IA / ML,2021,2021-2025,10.18653/v1/2021.eacl-main.161,found_no_affiliation_country
P0345808,conf/eacl/KotoLB21,EACL,A,IA / ML,2021,2021-2025,10.18653/v1/2021.eacl-main.60,found_no_affiliation_country
P0345818,conf/eacl/LiACGGM21,EACL,A,IA / ML,2021,2021-2025,10.18653/v1/2021.eacl-main.257,found_no_affiliation_country
P0345830,conf/eacl/MacLaughlinS21,EACL,A,IA / ML,2021,2021-2025,10.18653/v1/2021.eacl-main.195,found_no_affiliation_country
P0345859,conf/eacl/PatroB21,EACL,A,IA / ML,2021,2021-2025,10.18653/v1/2021.eacl-main.289,found_no_affiliation_country
P0345888,conf/eacl/SawhneyWAS21,EACL,A,IA / ML,2021,2021-2025,10.18653/v1/2021.eacl-main.185,found_no_affiliation_country
P0345909,conf/eacl/SolawetzL21,EACL,A,IA / ML,2021,2021-2025,10.18653/v1/2021.eacl-main.222,found_no_affiliation_country
P0345911,conf/eacl/SrivastavaPCABS21,EACL,A,IA / ML,2021,2021-2025,10.18653/v1/2021.eacl-main.300,found_no_affiliation_country
P0345928,conf/eacl/ThaineP21,EACL,A,IA / ML,2021,2021-2025,10.18653/v1/2021.eacl-main.306,found_no_affiliation_country
P0345939,conf/eacl/WangNNX21,EACL,A,IA / ML,2021,2021-2025,10.18653/v1/2021.eacl-main.26,found_no_affiliation_country
P0346194,conf/emnlp/0001B21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.501,found_no_affiliation_country
P0346222,conf/emnlp/0046ZL21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.309,found_no_affiliation_country
P0346227,conf/emnlp/AghajanyanGSCZG21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.468,found_no_affiliation_country
P0346254,conf/emnlp/BatraJHAYLDMKBK21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.53,found_no_affiliation_country
P0346260,conf/emnlp/BhatSM21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.836,found_no_affiliation_country
P0346285,conf/emnlp/CaoR21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.161,found_no_affiliation_country
P0346286,conf/emnlp/ChadaN21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.491,found_no_affiliation_country
P0346342,conf/emnlp/DimiccoliWF21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.391,found_no_affiliation_country
P0346348,conf/emnlp/Dobrovolskii21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.605,found_no_affiliation_country
P0346350,conf/emnlp/DogninPMD21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.83,found_no_affiliation_country
P0346354,conf/emnlp/DongPL21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.212,found_no_affiliation_country
P0346378,conf/emnlp/FengP0J21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.498,found_no_affiliation_country
P0346385,conf/emnlp/FriedmanDC21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.495,found_no_affiliation_country
P0346412,conf/emnlp/GuanGLLT21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.331,found_no_affiliation_country
P0346413,conf/emnlp/GuanGLLZ21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.196,found_no_affiliation_country
P0346425,conf/emnlp/HamalainenAPR21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.692,found_no_affiliation_country
P0346447,conf/emnlp/HewittELM21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.122,found_no_affiliation_country
P0346455,conf/emnlp/HsuT21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.10,found_no_affiliation_country
P0346470,conf/emnlp/IslamM21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.239,found_no_affiliation_country
P0346489,conf/emnlp/JiangFCLZ21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.187,found_no_affiliation_country
P0346523,conf/emnlp/KimuraOCKWATMG21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.283,found_no_affiliation_country
P0346530,conf/emnlp/KotoLB21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.833,found_no_affiliation_country
P0346550,conf/emnlp/LeeLW21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.632,found_no_affiliation_country
P0346552,conf/emnlp/Lei21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.602,found_no_affiliation_country
P0346558,conf/emnlp/LiDKLWL21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.323,found_no_affiliation_country
P0346593,conf/emnlp/LinYL21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.77,found_no_affiliation_country
P0346601,conf/emnlp/LiuFDLWL21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.348,found_no_affiliation_country
P0346617,conf/emnlp/LiuZFHL21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.192,found_no_affiliation_country
P0346634,conf/emnlp/MaLSXL21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.227,found_no_affiliation_country
P0346689,conf/emnlp/NarangCTFFMMFSL21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.465,found_no_affiliation_country
P0346701,conf/emnlp/OrbachTSAKS21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.721,found_no_affiliation_country
P0346710,conf/emnlp/ParkLPMLKMS21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.489,found_no_affiliation_country
P0346764,conf/emnlp/RotheMN21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.12,found_no_affiliation_country
P0346769,conf/emnlp/RuderCBSFF00GNJ21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.802,found_no_affiliation_country
P0346804,conf/emnlp/ShinLTCRPPKED21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.608,found_no_affiliation_country
P0346815,conf/emnlp/StanojevicC21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.823,found_no_affiliation_country
P0346861,conf/emnlp/VulicSCGBCMW21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.88,found_no_affiliation_country
P0346891,conf/emnlp/WilmotK21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.65,found_no_affiliation_country
P0346892,conf/emnlp/WilnerWG21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.105,found_no_affiliation_country
P0346917,conf/emnlp/XuLW0C21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.663,found_no_affiliation_country
P0346976,conf/emnlp/Zhang0XZNAX21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.467,found_no_affiliation_country
P0347006,conf/emnlp/ZhaoNLJCM21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.737,found_no_affiliation_country
P0347024,conf/emnlp/ZhouSZA21,EMNLP,A*,IA / ML,2021,2021-2025,10.18653/v1/2021.emnlp-main.416,found_no_affiliation_country
P0347071,conf/esa/000121,ESA,A,Teoría,2021,2021-2025,10.4230/LIPIcs.ESA.2021.2,not_found
P0347119,conf/esa/GlombHLR21,ESA,A,Teoría,2021,2021-2025,10.4230/LIPIcs.ESA.2021.1,not_found
P0347153,conf/esa/X21,ESA,A,Teoría,2021,2021-2025,10.4230/LIPIcs.ESA.2021.0,not_found
P0347239,conf/eurosp/LeeTYAHD21,EuroS&P,A,Seguridad,2021,2021-2025,10.1109/EuroSP51992.2021.00045,found_no_affiliation_country
P0347251,conf/eurosp/ShresthaSSP21,EuroS&P,A,Seguridad,2021,2021-2025,10.1109/EuroSP51992.2021.00016,found_no_affiliation_country
P0347348,conf/fc/DerlerRSS21,FC,A,Seguridad,2021,2021-2025,10.1007/978-3-662-64331-0_26,found_no_affiliation_country
P0347352,conf/fc/FauziLPS21,FC,A,Seguridad,2021,2021-2025,10.1007/978-3-662-64322-8_21,found_no_affiliation_country
P0347354,conf/fc/Gerault21,FC,A,Seguridad,2021,2021-2025,10.1007/978-3-662-64322-8_17,found_no_affiliation_country
P0347356,conf/fc/GviliSV21,FC,A,Seguridad,2021,2021-2025,10.1007/978-3-662-64322-8_23,found_no_affiliation_country
P0347359,conf/fc/KarakostasKK21,FC,A,Seguridad,2021,2021-2025,10.1007/978-3-662-64331-0_17,found_no_affiliation_country
P0347363,conf/fc/MakriRVW21,FC,A,Seguridad,2021,2021-2025,10.1007/978-3-662-64322-8_12,found_no_affiliation_country
P0347445,conf/focs/DinurKK21,FOCS,A*,Teoría,2021,2021-2025,10.1109/FOCS52979.2021.00017,found_no_affiliation_country
P0347499,conf/focs/Vishnoi21,FOCS,A*,Teoría,2021,2021-2025,10.1109/FOCS52979.2021.00005,found_no_affiliation_country
P0347575,conf/gd/ChaplickKPRU21,GD,A,Teoría,2021,2021-2025,10.1007/978-3-030-92931-2_1,found_no_affiliation_country
P0347767,conf/hpca/LiuD21,HPCA,A*,Sistemas,2021,2021-2025,10.1109/HPCA51647.2021.00024,found_no_affiliation_country
P0347784,conf/hpca/VillaLYBFCJN21,HPCA,A*,Sistemas,2021,2021-2025,10.1109/HPCA51647.2021.00077,found_no_affiliation_country
P0347885,conf/hotos/NajafiTW21,HotOS,A,Sistemas,2021,2021-2025,10.1145/3458336.3465293,found_no_affiliation_country
P0347929,conf/icalp/BaldanRZ21,ICALP,A*,Teoría,2021,2021-2025,10.4230/LIPIcs.ICALP.2021.117,not_found
P0347982,conf/icalp/DunkelmanGKKRST21,ICALP,A*,Teoría,2021,2021-2025,10.4230/LIPIcs.ICALP.2021.4,not_found
P0348032,conf/icalp/Pitassi21,ICALP,A*,Teoría,2021,2021-2025,10.4230/LIPIcs.ICALP.2021.5,not_found
P0348039,conf/icalp/Woodruff21,ICALP,A*,Teoría,2021,2021-2025,10.4230/LIPIcs.ICALP.2021.6,not_found
P0348041,conf/icalp/X21,ICALP,A*,Teoría,2021,2021-2025,10.4230/LIPIcs.ICALP.2021.0,not_found
P0348171,conf/iccad/HuYYS21,ICCAD,A,Sistemas,2021,2021-2025,10.1109/ICCAD51958.2021.9643568,found_no_affiliation_country
P0348286,conf/iccv/0001S21,ICCV,A*,IA / ML,2021,2021-2025,10.1109/ICCV48922.2021.01251,found_no_affiliation_country
P0348326,conf/iccv/0005MWXRX21,ICCV,A*,IA / ML,2021,2021-2025,10.1109/ICCV48922.2021.00393,found_no_affiliation_country
P0348387,conf/iccv/AppalarajuJKXM21,ICCV,A*,IA / ML,2021,2021-2025,10.1109/ICCV48922.2021.00103,found_no_affiliation_country
P0348415,conf/iccv/BastaniM21,ICCV,A*,IA / ML,2021,2021-2025,10.1109/ICCV48922.2021.01169,found_no_affiliation_country
P0348461,conf/iccv/CaseyPL21,ICCV,A*,IA / ML,2021,2021-2025,10.1109/ICCV48922.2021.01113,found_no_affiliation_country
P0348557,conf/iccv/Chu0X21,ICCV,A*,IA / ML,2021,2021-2025,10.1109/ICCV48922.2021.01202,found_no_affiliation_country
P0348587,conf/iccv/DendorferEL21,ICCV,A*,IA / ML,2021,2021-2025,10.1109/ICCV48922.2021.01291,found_no_affiliation_country
P0348614,conf/iccv/Dong0CGH21,ICCV,A*,IA / ML,2021,2021-2025,10.1109/ICCV48922.2021.01097,found_no_affiliation_country
P0348744,conf/iccv/HaoZYXP21,ICCV,A*,IA / ML,2021,2021-2025,10.1109/ICCV48922.2021.01478,found_no_affiliation_country
P0348752,conf/iccv/HeSCABM21,ICCV,A*,IA / ML,2021,2021-2025,10.1109/ICCV48922.2021.01176,found_no_affiliation_country
P0349072,conf/iccv/LiuFHK21,ICCV,A*,IA / ML,2021,2021-2025,10.1109/ICCV48922.2021.01394,found_no_affiliation_country
P0349092,conf/iccv/LiuQYW21,ICCV,A*,IA / ML,2021,2021-2025,10.1109/ICCV48922.2021.00382,found_no_affiliation_country
P0349178,conf/iccv/MishraZSKSP21,ICCV,A*,IA / ML,2021,2021-2025,10.1109/ICCV48922.2021.00105,found_no_affiliation_country
P0349306,conf/iccv/RenWXY21,ICCV,A*,IA / ML,2021,2021-2025,10.1109/ICCV48922.2021.00672,found_no_affiliation_country
P0349377,conf/iccv/ShirkoohiHNA21,ICCV,A*,IA / ML,2021,2021-2025,10.1109/ICCV48922.2021.00453,found_no_affiliation_country
P0349378,conf/iccv/ShirkoohiSA21,ICCV,A*,IA / ML,2021,2021-2025,10.1109/ICCV48922.2021.00448,found_no_affiliation_country
P0349626,conf/iccv/XuTZSP21,ICCV,A*,IA / ML,2021,2021-2025,10.1109/ICCV48922.2021.01030,found_no_affiliation_country
P0349646,conf/iccv/YamaguchiK21,ICCV,A*,IA / ML,2021,2021-2025,10.1109/ICCV48922.2021.00667,found_no_affiliation_country
P0349716,conf/iccv/YuM021,ICCV,A*,IA / ML,2021,2021-2025,10.1109/ICCV48922.2021.00630,found_no_affiliation_country
P0349905,conf/icdcs/DonkervlietCI21,ICDCS,A,Sistemas,2021,2021-2025,10.1109/ICDCS51616.2021.00021,found_no_affiliation_country
P0349943,conf/icdcs/LongCSR21,ICDCS,A,Sistemas,2021,2021-2025,10.1109/ICDCS51616.2021.00061,found_no_affiliation_country
P0350073,conf/icde/FujiwaraIKKU21,ICDE,A*,Bases de datos,2021,2021-2025,10.1109/ICDE51399.2021.00149,found_no_affiliation_country
P0350220,conf/icde/ShiLCZCFCZLL21,ICDE,A*,Bases de datos,2021,2021-2025,10.1109/ICDE51399.2021.00288,found_no_affiliation_country
P0350274,conf/icde/YangCHCCZZ021,ICDE,A*,Bases de datos,2021,2021-2025,10.1109/ICDE51399.2021.00287,found_no_affiliation_country
P0350327,conf/icdm/AliVLK21,ICDM,A*,Bases de datos,2021,2021-2025,10.1109/ICDM51629.2021.00110,found_no_affiliation_country
P0350359,conf/icdm/GuptaNMVS21,ICDM,A*,Bases de datos,2021,2021-2025,10.1109/ICDM51629.2021.00026,found_no_affiliation_country
P0350369,conf/icdm/HuangZZZ21,ICDM,A*,Bases de datos,2021,2021-2025,10.1109/ICDM51629.2021.00130,found_no_affiliation_country
P0350448,conf/icdm/TianXS21,ICDM,A*,Bases de datos,2021,2021-2025,10.1109/ICDM51629.2021.00171,found_no_affiliation_country
P0351708,conf/icmcs/WangC021,ICME,A,IA / ML,2021,2021-2025,10.1109/ICME51207.2021.9428193,found_no_affiliation_country
P0351738,conf/icmcs/WeiXGLX21,ICME,A,IA / ML,2021,2021-2025,10.1109/ICME51207.2021.9428349,found_no_affiliation_country
P0351768,conf/icmcs/XuLCHL21,ICME,A,IA / ML,2021,2021-2025,10.1109/ICME51207.2021.9428175,found_no_affiliation_country
P0351781,conf/icmcs/YangLZPWL21,ICME,A,IA / ML,2021,2021-2025,10.1109/ICME51207.2021.9428169,found_no_affiliation_country
P0353056,conf/iwpc/KatherV21,ICPC,A,Ing. del Software,2021,2021-2025,10.1109/ICPC52881.2021.00053,found_no_affiliation_country
P0353093,conf/icra/0001ZZWZ21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9560994,found_no_affiliation_country
P0353145,conf/icra/AnglingdarmaAMS21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9560963,found_no_affiliation_country
P0353165,conf/icra/Bai021,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561947,found_no_affiliation_country
P0353186,conf/icra/BergaminiYSCHPO21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561666,found_no_affiliation_country
P0353195,conf/icra/BianMH21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561545,found_no_affiliation_country
P0353198,conf/icra/BlauMF21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561119,found_no_affiliation_country
P0353231,conf/icra/CaroY21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561955,found_no_affiliation_country
P0353240,conf/icra/ChaiH21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561048,found_no_affiliation_country
P0353414,conf/icra/GachterZRF21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561552,found_no_affiliation_country
P0353467,conf/icra/HagerPF21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561617,found_no_affiliation_country
P0353469,conf/icra/HammondUF21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561332,found_no_affiliation_country
P0353479,conf/icra/HanZJ0ZZL21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561546,found_no_affiliation_country
P0353492,conf/icra/HendersonZLY21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561050,found_no_affiliation_country
P0353520,conf/icra/HuYM21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561733,found_no_affiliation_country
P0353539,conf/icra/IkedaSTI21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561876,found_no_affiliation_country
P0353540,conf/icra/InnesR21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9562038,found_no_affiliation_country
P0353603,conf/icra/KediaR21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561654,found_no_affiliation_country
P0353604,conf/icra/KelkarCPDMRRBL21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561875,found_no_affiliation_country
P0353621,conf/icra/KimP21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561589,found_no_affiliation_country
P0353631,conf/icra/KnizhnikY21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9562033,found_no_affiliation_country
P0353701,conf/icra/LiFM21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561594,found_no_affiliation_country
P0353732,conf/icra/LiYZZLHLHLZMWZ21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561345,found_no_affiliation_country
P0353735,conf/icra/LiangCS21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9560925,found_no_affiliation_country
P0353877,conf/icra/ModhuguSCJ21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561825,found_no_affiliation_country
P0353879,conf/icra/MontezRDCM21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561042,found_no_affiliation_country
P0353902,conf/icra/NishioZAKOI21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561923,found_no_affiliation_country
P0353924,conf/icra/PaivaPC21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9560868,found_no_affiliation_country
P0353933,conf/icra/PangT21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9560941,found_no_affiliation_country
P0353934,conf/icra/PangUT21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561761,found_no_affiliation_country
P0353963,conf/icra/PoignonecNZB21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9560938,found_no_affiliation_country
P0353999,conf/icra/RapettiTRKYP21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561623,found_no_affiliation_country
P0354021,conf/icra/RousselTE21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561753,found_no_affiliation_country
P0354030,conf/icra/SakumaK21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561628,found_no_affiliation_country
P0354054,conf/icra/SchmidtKR21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561500,found_no_affiliation_country
P0354066,conf/icra/SerpinaP21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9560772,found_no_affiliation_country
P0354135,conf/icra/SunCZWJC21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561978,found_no_affiliation_country
P0354142,conf/icra/SwensonSBSNAGFB21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561750,found_no_affiliation_country
P0354154,conf/icra/TangC0NT21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561828,found_no_affiliation_country
P0354161,conf/icra/TaylorBRTMYI21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561591,found_no_affiliation_country
P0354170,conf/icra/ThompsonKL21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9560894,found_no_affiliation_country
P0354213,conf/icra/VuongPP21,ICRA,A*,IA / ML,2021,2021-2025,10.1109/ICRA48506.2021.9561029,found_no_affiliation_country
